sample,DF1,DF2,TDF2,CASCADE
3303,0.0000638366,0.1570886374,0.0000638366,0.0000000000
3304,0.0000655651,0.1570886374,0.0000655651,0.0000000000
3305,0.0000661016,0.1570886374,0.0000661016,-0.0000000596
3306,0.0000654459,0.1570886374,0.0000654459,-0.0000000596
3307,0.0000636578,0.1570886374,0.0000636578,-0.0000000596
3308,0.0000608563,0.1570886374,0.0000608563,-0.0000000596
3309,0.0000572205,0.1570886374,0.0000572205,-0.0000000596
3310,0.0000529885,0.1570886374,0.0000529885,-0.0000000596
3311,0.0000483990,0.1570886374,0.0000483990,-0.0000000596
3312,0.0000436902,0.1570886374,0.0000436902,-0.0000000596
3313,0.0000391006,0.1570886374,0.0000391006,-0.0000000596
3314,0.0000348687,0.1570886374,0.0000348687,-0.0000000596
3315,0.0000312328,0.1570886374,0.0000312328,-0.0000000596
3316,0.0000284314,0.1570886374,0.0000284314,-0.0000000596
3317,0.0000266433,0.1570886374,0.0000266433,-0.0000000596
3318,0.0000260472,0.1570886374,0.0000260472,-0.0000000596
3319,0.0000267625,0.1570886374,0.0000267625,-0.0000000596
3320,0.0000288486,0.1570886374,0.0000288486,-0.0000000596
3321,0.0000323057,0.1570886374,0.0000323057,-0.0000000596
3322,0.0000369549,0.1570886374,0.0000369549,-0.0000000596
3323,0.0000424981,0.1570886374,0.0000424981,-0.0000000596
3324,0.0000485778,0.1570886374,0.0000485778,-0.0000000596
3325,0.0000548363,0.1570886374,0.0000548363,-0.0000000596
3326,0.0000609159,0.1570886374,0.0000609159,-0.0000000596
3327,0.0000663996,0.1570886374,0.0000663996,0.0000000000
3328,0.0000709295,0.1570886374,0.0000709295,0.0000000000
3329,0.0000742078,0.1570886374,0.0000742078,-0.0000000596
3330,0.0000759959,0.1570886374,0.0000759959,-0.0000000596
3331,0.0000761747,0.1570886374,0.0000761747,-0.0000000596
3332,0.0000747442,0.1570886374,0.0000747442,-0.0000000596
3333,0.0000717640,0.1570886374,0.0000717640,-0.0000000596
3334,0.0000674129,0.1570886374,0.0000674129,-0.0000000596
3335,0.0000619888,0.1570886374,0.0000619888,-0.0000000596
3336,0.0000558496,0.1570886374,0.0000558496,-0.0000000596
3337,0.0000494123,0.1570886374,0.0000494123,-0.0000000596
3338,0.0000430942,0.1570886374,0.0000430942,-0.0000000596
3339,0.0000372529,0.1570886374,0.0000372529,-0.0000000596
3340,0.0000322461,0.1570886374,0.0000322461,-0.0000000596
3341,0.0000283718,0.1570886374,0.0000283718,-0.0000000596
3342,0.0000258088,0.1570886374,0.0000258088,-0.0000000596
3343,0.0000246763,0.1570886374,0.0000246763,-0.0000000596
3344,0.0000249743,0.1570886374,0.0000249743,-0.0000000596
3345,0.0000266433,0.1570886374,0.0000266433,-0.0000000596
3346,0.0000296235,0.1570886374,0.0000296235,-0.0000000596
3347,0.0000337958,0.1570886374,0.0000337958,-0.0000000596
3348,0.0000389814,0.1570886374,0.0000389814,-0.0000000596
3349,0.0000449419,0.1570886374,0.0000449419,-0.0000000596
3350,0.0000513792,0.1570886374,0.0000513792,-0.0000000596
3351,0.0000579357,0.1570886374,0.0000579357,0.0000000000
3352,0.0000642538,0.1570886374,0.0000642538,0.0000000000
3353,0.0000699162,0.1570886374,0.0000699162,-0.0000000596
3354,0.0000745654,0.1570886374,0.0000745654,-0.0000000596
3355,0.0000779033,0.1570886374,0.0000779033,-0.0000000596
3356,0.0000796914,0.1570886374,0.0000796914,-0.0000000596
3357,0.0000797510,0.1570886374,0.0000797510,-0.0000000596
3358,0.0000780225,0.1570886374,0.0000780225,-0.0000000596
3359,0.0000745058,0.1570886374,0.0000745058,-0.0000000596
3360,0.0000693798,0.1570886374,0.0000693798,-0.0000000596
3361,0.0000630021,0.1570886374,0.0000630021,-0.0000000596
3362,0.0000557899,0.1570886374,0.0000557899,-0.0000000596
3363,0.0000481606,0.1570886374,0.0000481606,-0.0000000596
3364,0.0000405312,0.1570886374,0.0000405312,-0.0000000596
3365,0.0000333786,0.1570886374,0.0000333786,-0.0000000596
3366,0.0000271797,0.1570886374,0.0000271797,-0.0000000596
3367,0.0000223517,0.1570886374,0.0000223517,-0.0000000596
3368,0.0000192523,0.1570886374,0.0000192523,-0.0000000596
3369,0.0000180602,0.1570886374,0.0000180602,-0.0000000596
3370,0.0000188351,0.1570886374,0.0000188351,-0.0000000596
3371,0.0000215173,0.1570886374,0.0000215173,-0.0000000596
3372,0.0000258684,0.1570886374,0.0000258684,-0.0000000596
3373,0.0000315309,0.1570886374,0.0000315309,-0.0000000596
3374,0.0000380278,0.1570886374,0.0000380278,-0.0000000596
3375,0.0000448227,0.1570886374,0.0000448227,0.0000000000
3376,0.0000513792,0.1570886374,0.0000513792,0.0000000000
3377,0.0000572205,0.1570886374,0.0000572205,-0.0000000596
3378,0.0000619888,0.1570886374,0.0000619888,-0.0000000596
3379,0.0000653863,0.1570886374,0.0000653863,-0.0000000596
3380,0.0000672340,0.1570886374,0.0000672340,-0.0000000596
3381,0.0000674129,0.1570886374,0.0000674129,-0.0000000596
3382,0.0000659227,0.1570886374,0.0000659227,-0.0000000596
3383,0.0000628829,0.1570886374,0.0000628829,-0.0000000596
3384,0.0000585318,0.1570886374,0.0000585318,-0.0000000596
3385,0.0000531673,0.1570886374,0.0000531673,-0.0000000596
3386,0.0000471473,0.1570886374,0.0000471473,-0.0000000596
3387,0.0000408888,0.1570886374,0.0000408888,-0.0000000596
3388,0.0000348687,0.1570886374,0.0000348687,-0.0000000596
3389,0.0000295639,0.1570886374,0.0000295639,-0.0000000596
3390,0.0000253916,0.1570886374,0.0000253916,-0.0000000596
3391,0.0000227094,0.1570886374,0.0000227094,-0.0000000596
3392,0.0000217557,0.1570886374,0.0000217557,-0.0000000596
3393,0.0000226498,0.1570886374,0.0000226498,-0.0000000596
3394,0.0000253916,0.1570886374,0.0000253916,-0.0000000596
3395,0.0000298023,0.1570886374,0.0000298023,-0.0000000596
3396,0.0000355244,0.1570886374,0.0000355244,-0.0000000596
3397,0.0000420809,0.1570886374,0.0000420809,-0.0000000596
3398,0.0000489354,0.1570886374,0.0000489354,-0.0000000596
3399,0.0000556111,0.1570886374,0.0000556111,0.0000000000
3400,0.0000616312,0.1570886374,0.0000616312,0.0000000000
3401,0.0000665784,0.1570886374,0.0000665784,-0.0000000596
3402,0.0000701547,0.1570886374,0.0000701547,-0.0000000596
3403,0.0000721216,0.1570886374,0.0000721216,-0.0000000596
3404,0.0000723600,0.1570886374,0.0000723600,-0.0000000596
3405,0.0000709295,0.1570886374,0.0000709295,-0.0000000596
3406,0.0000680089,0.1570886374,0.0000680089,-0.0000000596
3407,0.0000638962,0.1570886374,0.0000638962,-0.0000000596
3408,0.0000589490,0.1570886374,0.0000589490,-0.0000000596
3409,0.0000535846,0.1570886374,0.0000535846,-0.0000000596
3410,0.0000481606,0.1570886374,0.0000481606,-0.0000000596
3411,0.0000429749,0.1570886374,0.0000429749,-0.0000000596
3412,0.0000383258,0.1570886374,0.0000383258,-0.0000000596
3413,0.0000345111,0.1570886374,0.0000345111,-0.0000000596
3414,0.0000317097,0.1570886374,0.0000317097,-0.0000000596
3415,0.0000300407,0.1570886374,0.0000300407,-0.0000000596
3416,0.0000295639,0.1570886374,0.0000295639,-0.0000000596
3417,0.0000302196,0.1570886374,0.0000302196,-0.0000000596
3418,0.0000318885,0.1570886374,0.0000318885,-0.0000000596
3419,0.0000344515,0.1570886374,0.0000344515,-0.0000000596
3420,0.0000377297,0.1570886374,0.0000377297,-0.0000000596
3421,0.0000414848,0.1570886374,0.0000414848,-0.0000000596
3422,0.0000454783,0.1570886374,0.0000454783,-0.0000000596
3423,0.0000494719,0.1570886374,0.0000494719,0.0000000000
3424,0.0000532269,0.1570886374,0.0000532269,0.0000000000
3425,0.0000565052,0.1570886374,0.0000565052,-0.0000000596
3426,0.0000591278,0.1570886374,0.0000591278,-0.0000000596
3427,0.0000609756,0.1570886374,0.0000609756,-0.0000000596
3428,0.0000619888,0.1570886374,0.0000619888,-0.0000000596
3429,0.0000621676,0.1570886374,0.0000621676,-0.0000000596
3430,0.0000615120,0.1570886374,0.0000615120,-0.0000000596
3431,0.0000600815,0.1570886374,0.0000600815,-0.0000000596
3432,0.0000579357,0.1570886374,0.0000579357,-0.0000000596
3433,0.0000551939,0.1570886374,0.0000551939,-0.0000000596
3434,0.0000520349,0.1570886374,0.0000520349,-0.0000000596
3435,0.0000486970,0.1570886374,0.0000486970,-0.0000000596
3436,0.0000454187,0.1570886374,0.0000454187,-0.0000000596
3437,0.0000423789,0.1570886374,0.0000423789,-0.0000000596
3438,0.0000396967,0.1570886374,0.0000396967,-0.0000000596
3439,0.0000374913,0.1570886374,0.0000374913,-0.0000000596
3440,0.0000358820,0.1570886374,0.0000358820,-0.0000000596
3441,0.0000349879,0.1570886374,0.0000349879,-0.0000000596
3442,0.0000349283,0.1570886374,0.0000349283,-0.0000000596
3443,0.0000357628,0.1570886374,0.0000357628,-0.0000000596
3444,0.0000374913,0.1570886374,0.0000374913,-0.0000000596
3445,0.0000400543,0.1570886374,0.0000400543,-0.0000000596
3446,0.0000433922,0.1570886374,0.0000433922,-0.0000000596
3447,0.0000473857,0.1570886374,0.0000473857,0.0000000000
3448,0.0000517964,0.1570886374,0.0000517964,0.0000000000
3449,0.0000563860,0.1570886374,0.0000563860,-0.0000000596
3450,0.0000608563,0.1570886374,0.0000608563,-0.0000000596
3451,0.0000649095,0.1570886374,0.0000649095,-0.0000000596
3452,0.0000682473,0.1570886374,0.0000682473,-0.0000000596
3453,0.0000706315,0.1570886374,0.0000706315,-0.0000000596
3454,0.0000718236,0.1570886374,0.0000718236,-0.0000000596
3455,0.0000717044,0.1570886374,0.0000717044,-0.0000000596
3456,0.0000702143,0.1570886374,0.0000702143,-0.0000000596
3457,0.0000674129,0.1570886374,0.0000674129,-0.0000000596
3458,0.0000634789,0.1570886374,0.0000634789,-0.0000000596
3459,0.0000587106,0.1570886374,0.0000587106,-0.0000000596
3460,0.0000534654,0.1570886374,0.0000534654,-0.0000000596
3461,0.0000481009,0.1570886374,0.0000481009,-0.0000000596
3462,0.0000430346,0.1570886374,0.0000430346,-0.0000000596
3463,0.0000386834,0.1570886374,0.0000386834,-0.0000000596
3464,0.0000353456,0.1570886374,0.0000353456,-0.0000000596
3465,0.0000331998,0.1570886374,0.0000331998,-0.0000000596
3466,0.0000323653,0.1570886374,0.0000323653,-0.0000000596
3467,0.0000329018,0.1570886374,0.0000329018,-0.0000000596
3468,0.0000347495,0.1570886374,0.0000347495,-0.0000000596
3469,0.0000377297,0.1570886374,0.0000377297,-0.0000000596
3470,0.0000416040,0.1570886374,0.0000416040,-0.0000000596
3471,0.0000460744,0.1570886374,0.0000460744,0.0000000000
3472,0.0000508428,0.1570886374,0.0000508428,0.0000000000
3473,0.0000556111,0.1570886374,0.0000556111,-0.0000000596
3474,0.0000600219,0.1570886374,0.0000600219,-0.0000000596
3475,0.0000637770,0.1570886374,0.0000637770,-0.0000000596
3476,0.0000666380,0.1570886374,0.0000666380,-0.0000000596
3477,0.0000684261,0.1570886374,0.0000684261,-0.0000000596
3478,0.0000690222,0.1570886374,0.0000690222,-0.0000000596
3479,0.0000683665,0.1570886374,0.0000683665,-0.0000000596
3480,0.0000665188,0.1570886374,0.0000665188,-0.0000000596
3481,0.0000635982,0.1570886374,0.0000635982,-0.0000000596
3482,0.0000597835,0.1570886374,0.0000597835,-0.0000000596
3483,0.0000553131,0.1570886374,0.0000553131,-0.0000000596
3484,0.0000504255,0.1570886374,0.0000504255,-0.0000000596
3485,0.0000454187,0.1570886374,0.0000454187,-0.0000000596
3486,0.0000405312,0.1570886374,0.0000405312,-0.0000000596
3487,0.0000360012,0.1570886374,0.0000360012,-0.0000000596
3488,0.0000320673,0.1570886374,0.0000320673,-0.0000000596
3489,0.0000290275,0.1570886374,0.0000290275,-0.0000000596
3490,0.0000271797,0.1570886374,0.0000271797,-0.0000000596
3491,0.0000267625,0.1570886374,0.0000267625,-0.0000000596
3492,0.0000278950,0.1570886374,0.0000278950,-0.0000000596
3493,0.0000305772,0.1570886374,0.0000305772,-0.0000000596
3494,0.0000346303,0.1570886374,0.0000346303,-0.0000000596
3495,0.0000398159,0.1570886374,0.0000398159,0.0000000000
3496,0.0000458360,0.1570886374,0.0000458360,0.0000000000
3497,0.0000522733,0.1570886374,0.0000522733,-0.0000000596
3498,0.0000586510,0.1570886374,0.0000586510,-0.0000000596
3499,0.0000644922,0.1570886374,0.0000644922,-0.0000000596
3500,0.0000693202,0.1570886374,0.0000693202,-0.0000000596
3501,0.0000727773,0.1570886374,0.0000727773,-0.0000000596
3502,0.0000745654,0.1570886374,0.0000745654,-0.0000000596
3503,0.0000745654,0.1570886374,0.0000745654,-0.0000000596
3504,0.0000728369,0.1570886374,0.0000728369,-0.0000000596
3505,0.0000695586,0.1570886374,0.0000695586,-0.0000000596
3506,0.0000650883,0.1570886374,0.0000650883,-0.0000000596
3507,0.0000599027,0.1570886374,0.0000599027,-0.0000000596
3508,0.0000544786,0.1570886374,0.0000544786,-0.0000000596
3509,0.0000492334,0.1570886374,0.0000492334,-0.0000000596
3510,0.0000445247,0.1570886374,0.0000445247,-0.0000000596
3511,0.0000407100,0.1570886374,0.0000407100,-0.0000000596
3512,0.0000380278,0.1570886374,0.0000380278,-0.0000000596
3513,0.0000366569,0.1570886374,0.0000366569,-0.0000000596
3514,0.0000366569,0.1570886374,0.0000366569,-0.0000000596
3515,0.0000379682,0.1570886374,0.0000379682,-0.0000000596
3516,0.0000404716,0.1570886374,0.0000404716,-0.0000000596
3517,0.0000439882,0.1570886374,0.0000439882,-0.0000000596
3518,0.0000482798,0.1570886374,0.0000482798,-0.0000000596
3519,0.0000529885,0.1570886374,0.0000529885,0.0000000000
3520,0.0000576377,0.1570886374,0.0000576377,0.0000000000
3521,0.0000618100,0.1570886374,0.0000618100,-0.0000000596
3522,0.0000651479,0.1570886374,0.0000651479,-0.0000000596
3523,0.0000672936,0.1570886374,0.0000672936,-0.0000000596
3524,0.0000680089,0.1570886374,0.0000680089,-0.0000000596
3525,0.0000672340,0.1570886374,0.0000672340,-0.0000000596
3526,0.0000649691,0.1570886374,0.0000649691,-0.0000000596
3527,0.0000613332,0.1570886374,0.0000613332,-0.0000000596
3528,0.0000565648,0.1570886374,0.0000565648,-0.0000000596
3529,0.0000510216,0.1570886374,0.0000510216,-0.0000000596
3530,0.0000451207,0.1570886374,0.0000451207,-0.0000000596
3531,0.0000393391,0.1570886374,0.0000393391,-0.0000000596
3532,0.0000341535,0.1570886374,0.0000341535,-0.0000000596
3533,0.0000299811,0.1570886374,0.0000299811,-0.0000000596
3534,0.0000271797,0.1570886374,0.0000271797,-0.0000000596
3535,0.0000259876,0.1570886374,0.0000259876,-0.0000000596
3536,0.0000264645,0.1570886374,0.0000264645,-0.0000000596
3537,0.0000285506,0.1570886374,0.0000285506,-0.0000000596
3538,0.0000320077,0.1570886374,0.0000320077,-0.0000000596
3539,0.0000365376,0.1570886374,0.0000365376,-0.0000000596
3540,0.0000418425,0.1570886374,0.0000418425,-0.0000000596
3541,0.0000475049,0.1570886374,0.0000475049,-0.0000000596
3542,0.0000530481,0.1570886374,0.0000530481,-0.0000000596
3543,0.0000580549,0.1570886374,0.0000580549,0.0000000000
3544,0.0000621676,0.1570886374,0.0000621676,0.0000000000
3545,0.0000650883,0.1570886374,0.0000650883,-0.0000000596
3546,0.0000666380,0.1570886374,0.0000666380,-0.0000000596
3547,0.0000666976,0.1570886374,0.0000666976,-0.0000000596
3548,0.0000652671,0.1570886374,0.0000652671,-0.0000000596
3549,0.0000624657,0.1570886374,0.0000624657,-0.0000000596
3550,0.0000585914,0.1570886374,0.0000585914,-0.0000000596
3551,0.0000540018,0.1570886374,0.0000540018,-0.0000000596
3552,0.0000490546,0.1570886374,0.0000490546,-0.0000000596
3553,0.0000441074,0.1570886374,0.0000441074,-0.0000000596
3554,0.0000394583,0.1570886374,0.0000394583,-0.0000000596
3555,0.0000354052,0.1570886374,0.0000354052,-0.0000000596
3556,0.0000322461,0.1570886374,0.0000322461,-0.0000000596
3557,0.0000302196,0.1570886374,0.0000302196,-0.0000000596
3558,0.0000295043,0.1570886374,0.0000295043,-0.0000000596
3559,0.0000301600,0.1570886374,0.0000301600,-0.0000000596
3560,0.0000321269,0.1570886374,0.0000321269,-0.0000000596
3561,0.0000352263,0.1570886374,0.0000352263,-0.0000000596
3562,0.0000392795,0.1570886374,0.0000392795,-0.0000000596
3563,0.0000440478,0.1570886374,0.0000440478,-0.0000000596
3564,0.0000492334,0.1570886374,0.0000492334,-0.0000000596
3565,0.0000545382,0.1570886374,0.0000545382,-0.0000000596
3566,0.0000596642,0.1570886374,0.0000596642,-0.0000000596
3567,0.0000643134,0.1570886374,0.0000643134,0.0000000000
3568,0.0000681877,0.1570886374,0.0000681877,0.0000000000
3569,0.0000709891,0.1570886374,0.0000709891,-0.0000000596
3570,0.0000725389,0.1570886374,0.0000725389,-0.0000000596
3571,0.0000727177,0.1570886374,0.0000727177,-0.0000000596
3572,0.0000714660,0.1570886374,0.0000714660,-0.0000000596
3573,0.0000687838,0.1570886374,0.0000687838,-0.0000000596
3574,0.0000647306,0.1570886374,0.0000647306,-0.0000000596
3575,0.0000595450,0.1570886374,0.0000595450,-0.0000000596
3576,0.0000535250,0.1570886374,0.0000535250,-0.0000000596
3577,0.0000470877,0.1570886374,0.0000470877,-0.0000000596
3578,0.0000407100,0.1570886374,0.0000407100,-0.0000000596
3579,0.0000348687,0.1570886374,0.0000348687,-0.0000000596
3580,0.0000300407,0.1570886374,0.0000300407,-0.0000000596
3581,0.0000265837,0.1570886374,0.0000265837,-0.0000000596
3582,0.0000247359,0.1570886374,0.0000247359,-0.0000000596
3583,0.0000246167,0.1570886374,0.0000246167,-0.0000000596
3584,0.0000262856,0.1570886374,0.0000262856,-0.0000000596
3585,0.0000296831,0.1570886374,0.0000296831,-0.0000000596
3586,0.0000345707,0.1570886374,0.0000345707,-0.0000000596
3587,0.0000405312,0.1570886374,0.0000405312,-0.0000000596
3588,0.0000470877,0.1570886374,0.0000470877,-0.0000000596
3589,0.0000537038,0.1570886374,0.0000537038,-0.0000000596
3590,0.0000599027,0.1570886374,0.0000599027,-0.0000000596
3591,0.0000652671,0.1570886374,0.0000652671,0.0000000000
3592,0.0000694990,0.1570886374,0.0000694990,0.0000000000
3593,0.0000723600,0.1570886374,0.0000723600,-0.0000000596
3594,0.0000737309,0.1570886374,0.0000737309,-0.0000000596
3595,0.0000736117,0.1570886374,0.0000736117,-0.0000000596
3596,0.0000721216,0.1570886374,0.0000721216,-0.0000000596
3597,0.0000694394,0.1570886374,0.0000694394,-0.0000000596
3598,0.0000658035,0.1570886374,0.0000658035,-0.0000000596
3599,0.0000615120,0.1570886374,0.0000615120,-0.0000000596
3600,0.0000568628,0.1570886374,0.0000568628,-0.0000000596
3601,0.0000522137,0.1570886374,0.0000522137,-0.0000000596
3602,0.0000479221,0.1570886374,0.0000479221,-0.0000000596
3603,0.0000443459,0.1570886374,0.0000443459,-0.0000000596
3604,0.0000417233,0.1570886374,0.0000417233,-0.0000000596
3605,0.0000401735,0.1570886374,0.0000401735,-0.0000000596
3606,0.0000397563,0.1570886374,0.0000397563,-0.0000000596
3607,0.0000404119,0.1570886374,0.0000404119,-0.0000000596
3608,0.0000420213,0.1570886374,0.0000420213,-0.0000000596
3609,0.0000443459,0.1570886374,0.0000443459,-0.0000000596
3610,0.0000471473,0.1570886374,0.0000471473,-0.0000000596
3611,0.0000501275,0.1570886374,0.0000501275,-0.0000000596
3612,0.0000530481,0.1570886374,0.0000530481,-0.0000000596
3613,0.0000556707,0.1570886374,0.0000556707,-0.0000000596
3614,0.0000578165,0.1570886374,0.0000578165,-0.0000000596
3615,0.0000593662,0.1570886374,0.0000593662,0.0000000000
3616,0.0000602603,0.1570886374,0.0000602603,0.0000000000
3617,0.0000604391,0.1570886374,0.0000604391,-0.0000000596
3618,0.0000599623,0.1570886374,0.0000599623,-0.0000000596
3619,0.0000588894,0.1570886374,0.0000588894,-0.0000000596
3620,0.0000573397,0.1570886374,0.0000573397,-0.0000000596
3621,0.0000554919,0.1570886374,0.0000554919,-0.0000000596
3622,0.0000535250,0.1570886374,0.0000535250,-0.0000000596
3623,0.0000516176,0.1570886374,0.0000516176,-0.0000000596
3624,0.0000499487,0.1570886374,0.0000499487,-0.0000000596
3625,0.0000486374,0.1570886374,0.0000486374,-0.0000000596
3626,0.0000477433,0.1570886374,0.0000477433,-0.0000000596
3627,0.0000473261,0.1570886374,0.0000473261,-0.0000000596
3628,0.0000474453,0.1570886374,0.0000474453,-0.0000000596
3629,0.0000481009,0.1570886374,0.0000481009,-0.0000000596
3630,0.0000492930,0.1570886374,0.0000492930,-0.0000000596
3631,0.0000509620,0.1570886374,0.0000509620,-0.0000000596
3632,0.0000529289,0.1570886374,0.0000529289,-0.0000000596
3633,0.0000550151,0.1570886374,0.0000550151,-0.0000000596
3634,0.0000569820,0.1570886374,0.0000569820,-0.0000000596
3635,0.0000585318,0.1570886374,0.0000585318,-0.0000000596
3636,0.0000594258,0.1570886374,0.0000594258,-0.0000000596
3637,0.0000595450,0.1570886374,0.0000595450,-0.0000000596
3638,0.0000588298,0.1570886374,0.0000588298,-0.0000000596
3639,0.0000572801,0.1570886374,0.0000572801,0.0000000000
3640,0.0000549555,0.1570886374,0.0000549555,0.0000000000
3641,0.0000520349,0.1570886374,0.0000520349,-0.0000000596
3642,0.0000487566,0.1570886374,0.0000487566,-0.0000000596
3643,0.0000454187,0.1570886374,0.0000454187,-0.0000000596
3644,0.0000422597,0.1570886374,0.0000422597,-0.0000000596
3645,0.0000394583,0.1570886374,0.0000394583,-0.0000000596
3646,0.0000371933,0.1570886374,0.0000371933,-0.0000000596
3647,0.0000355840,0.1570886374,0.0000355840,-0.0000000596
3648,0.0000347495,0.1570886374,0.0000347495,-0.0000000596
3649,0.0000347495,0.1570886374,0.0000347495,-0.0000000596
3650,0.0000355840,0.1570886374,0.0000355840,-0.0000000596
3651,0.0000371933,0.1570886374,0.0000371933,-0.0000000596
3652,0.0000394583,0.1570886374,0.0000394583,-0.0000000596
3653,0.0000422001,0.1570886374,0.0000422001,-0.0000000596
3654,0.0000451803,0.1570886374,0.0000451803,-0.0000000596
3655,0.0000481606,0.1570886374,0.0000481606,-0.0000000596
3656,0.0000509024,0.1570886374,0.0000509024,-0.0000000596
3657,0.0000532269,0.1570886374,0.0000532269,-0.0000000596
3658,0.0000550151,0.1570886374,0.0000550151,-0.0000000596
3659,0.0000561476,0.1570886374,0.0000561476,-0.0000000596
3660,0.0000565648,0.1570886374,0.0000565648,-0.0000000596
3661,0.0000562072,0.1570886374,0.0000562072,-0.0000000596
3662,0.0000550747,0.1570886374,0.0000550747,-0.0000000596
3663,0.0000532269,0.1570886374,0.0000532269,0.0000000000
3664,0.0000507236,0.1570886374,0.0000507236,0.0000000000
3665,0.0000476837,0.1570886374,0.0000476837,-0.0000000596
3666,0.0000442863,0.1570886374,0.0000442863,-0.0000000596
3667,0.0000407100,0.1570886374,0.0000407100,-0.0000000596
3668,0.0000371337,0.1570886374,0.0000371337,-0.0000000596
3669,0.0000337958,0.1570886374,0.0000337958,-0.0000000596
3670,0.0000309348,0.1570886374,0.0000309348,-0.0000000596
3671,0.0000287890,0.1570886374,0.0000287890,-0.0000000596
3672,0.0000275970,0.1570886374,0.0000275970,-0.0000000596
3673,0.0000275373,0.1570886374,0.0000275373,-0.0000000596
3674,0.0000287294,0.1570886374,0.0000287294,-0.0000000596
3675,0.0000311136,0.1570886374,0.0000311136,-0.0000000596
3676,0.0000345707,0.1570886374,0.0000345707,-0.0000000596
3677,0.0000388622,0.1570886374,0.0000388622,-0.0000000596
3678,0.0000436902,0.1570886374,0.0000436902,-0.0000000596
3679,0.0000486970,0.1570886374,0.0000486970,-0.0000000596
3680,0.0000534654,0.1570886374,0.0000534654,-0.0000000596
3681,0.0000576377,0.1570886374,0.0000576377,-0.0000000596
3682,0.0000609756,0.1570886374,0.0000609756,-0.0000000596
3683,0.0000633001,0.1570886374,0.0000633001,-0.0000000596
3684,0.0000644922,0.1570886374,0.0000644922,-0.0000000596
3685,0.0000644922,0.1570886374,0.0000644922,-0.0000000596
3686,0.0000633597,0.1570886374,0.0000633597,-0.0000000596
3687,0.0000612736,0.1570886374,0.0000612736,0.0000000000
3688,0.0000584722,0.1570886374,0.0000584722,0.0000000000
3689,0.0000551939,0.1570886374,0.0000551939,-0.0000000596
3690,0.0000517368,0.1570886374,0.0000517368,-0.0000000596
3691,0.0000483990,0.1570886374,0.0000483990,-0.0000000596
3692,0.0000454783,0.1570886374,0.0000454783,-0.0000000596
3693,0.0000432134,0.1570886374,0.0000432134,-0.0000000596
3694,0.0000417829,0.1570886374,0.0000417829,-0.0000000596
3695,0.0000413060,0.1570886374,0.0000413060,-0.0000000596
3696,0.0000418425,0.1570886374,0.0000418425,-0.0000000596
3697,0.0000433326,0.1570886374,0.0000433326,-0.0000000596
3698,0.0000455976,0.1570886374,0.0000455976,-0.0000000596
3699,0.0000483990,0.1570886374,0.0000483990,-0.0000000596
3700,0.0000514388,0.1570886374,0.0000514388,-0.0000000596
3701,0.0000544190,0.1570886374,0.0000544190,-0.0000000596
3702,0.0000570416,0.1570886374,0.0000570416,-0.0000000596
3703,0.0000590682,0.1570886374,0.0000590682,-0.0000000596
3704,0.0000603199,0.1570886374,0.0000603199,-0.0000000596
3705,0.0000606775,0.1570886374,0.0000606775,-0.0000000596
3706,0.0000601411,0.1570886374,0.0000601411,-0.0000000596
3707,0.0000587702,0.1570886374,0.0000587702,-0.0000000596
3708,0.0000566244,0.1570886374,0.0000566244,-0.0000000596
3709,0.0000538826,0.1570886374,0.0000538826,-0.0000000596
3710,0.0000507832,0.1570886374,0.0000507832,-0.0000000596
3711,0.0000475645,0.1570886374,0.0000475645,0.0000000000
3712,0.0000444651,0.1570886374,0.0000444651,0.0000000000
3713,0.0000417233,0.1570886374,0.0000417233,-0.0000000596
3714,0.0000395775,0.1570886374,0.0000395775,-0.0000000596
3715,0.0000382066,0.1570886374,0.0000382066,-0.0000000596
3716,0.0000377297,0.1570886374,0.0000377297,-0.0000000596
3717,0.0000382066,0.1570886374,0.0000382066,-0.0000000596
3718,0.0000396371,0.1570886374,0.0000396371,-0.0000000596
3719,0.0000419617,0.1570886374,0.0000419617,-0.0000000596
3720,0.0000451207,0.1570886374,0.0000451207,-0.0000000596
3721,0.0000489354,0.1570886374,0.0000489354,-0.0000000596
3722,0.0000531077,0.1570886374,0.0000531077,-0.0000000596
3723,0.0000573397,0.1570886374,0.0000573397,-0.0000000596
3724,0.0000613332,0.1570886374,0.0000613332,-0.0000000596
3725,0.0000647902,0.1570886374,0.0000647902,-0.0000000596
3726,0.0000674725,0.1570886374,0.0000674725,-0.0000000596
3727,0.0000692010,0.1570886374,0.0000692010,-0.0000000596
3728,0.0000699162,0.1570886374,0.0000699162,-0.0000000596
3729,0.0000696182,0.1570886374,0.0000696182,-0.0000000596
3730,0.0000683665,0.1570886374,0.0000683665,-0.0000000596
3731,0.0000662804,0.1570886374,0.0000662804,-0.0000000596
3732,0.0000634789,0.1570886374,0.0000634789,-0.0000000596
3733,0.0000600815,0.1570886374,0.0000600815,-0.0000000596
3734,0.0000562668,0.1570886374,0.0000562668,-0.0000000596
3735,0.0000522137,0.1570886374,0.0000522137,0.0000000000
3736,0.0000481606,0.1570886374,0.0000481606,0.0000000000
3737,0.0000443459,0.1570886374,0.0000443459,-0.0000000596
3738,0.0000410080,0.1570886374,0.0000410080,-0.0000000596
3739,0.0000383854,0.1570886374,0.0000383854,-0.0000000596
3740,0.0000366569,0.1570886374,0.0000366569,-0.0000000596
