filter_name,order,cutoff,type,structure,time_seconds
ellip,6,1000,float64,CASCADE,9.941646
ellip,6,1000,float64,CASCADE,9.955281
ellip,6,1000,float64,CASCADE,9.984697
ellip,6,1000,float64,CASCADE,10.043852
ellip,6,1000,float64,CASCADE,9.842547
ellip,6,1000,float64,CASCADE,9.969311
ellip,6,1000,float64,CASCADE,9.888196
ellip,6,1000,float32,DF1,14.434291
ellip,6,1000,float32,DF1,14.444421
ellip,6,1000,float32,DF1,14.374124
ellip,6,1000,float32,DF1,14.552868
ellip,6,1000,float32,DF1,14.317606
ellip,6,1000,float32,DF1,14.549966
ellip,6,1000,float32,DF1,14.413948
ellip,6,1000,float32,DF1,14.515847
ellip,6,1000,float32,DF1,14.375577
ellip,6,1000,float32,DF1,14.449833
ellip,6,1000,float32,DF1,14.373606
ellip,6,1000,float32,DF1,14.445589
ellip,6,1000,float32,DF1,14.326858
ellip,6,1000,float32,DF1,14.482376
ellip,6,1000,float32,DF1,14.566246
ellip,6,1000,float32,DF1,14.515348
ellip,6,1000,float32,DF1,14.4065
ellip,6,1000,float32,DF1,14.468735
ellip,6,1000,float32,DF1,14.340828
ellip,6,1000,float32,DF1,14.417309
ellip,6,1000,float32,DF2,15.326775
ellip,6,1000,float32,DF2,15.405257
ellip,6,1000,float32,DF2,15.28385
ellip,6,1000,float32,DF2,15.342692
ellip,6,1000,float32,DF2,15.498107
ellip,6,1000,float32,DF2,15.477571
ellip,6,1000,float32,DF2,15.320868
ellip,6,1000,float32,DF2,15.378097
ellip,6,1000,float32,DF2,15.33742
ellip,6,1000,float32,DF2,15.402391
ellip,6,1000,float32,DF2,15.387284
ellip,6,1000,float32,DF2,15.356572
ellip,6,1000,float32,DF2,15.346096
ellip,6,1000,float32,DF2,15.322121
ellip,6,1000,float32,DF2,15.375106
ellip,6,1000,float32,DF2,15.380438
ellip,6,1000,float32,DF2,15.496349
ellip,6,1000,float32,DF2,15.363747
ellip,6,1000,float32,DF2,15.275821
ellip,6,1000,float32,DF2,15.355586
ellip,6,1000,float32,TDF2,9.482633
ellip,6,1000,float32,TDF2,9.41782
ellip,6,1000,float32,TDF2,9.82234
ellip,6,1000,float32,TDF2,9.546834
ellip,6,1000,float32,TDF2,9.687286
ellip,6,1000,float32,TDF2,11.473213
ellip,6,1000,float32,TDF2,11.027878
ellip,6,1000,float32,TDF2,9.533198
ellip,6,1000,float32,TDF2,9.614016
ellip,6,1000,float32,TDF2,9.488661
ellip,6,1000,float32,TDF2,9.442463
ellip,6,1000,float32,TDF2,9.500919
ellip,6,1000,float32,TDF2,9.390952
ellip,6,1000,float32,TDF2,9.455656
ellip,6,1000,float32,TDF2,9.533913
ellip,6,1000,float32,TDF2,9.447604
ellip,6,1000,float32,TDF2,9.420973
ellip,6,1000,float32,TDF2,9.528478
ellip,6,1000,float32,TDF2,9.449826
ellip,6,1000,float32,TDF2,9.410804
ellip,6,1000,float32,CASCADE,14.206778
ellip,6,1000,float32,CASCADE,14.09601
ellip,6,1000,float32,CASCADE,14.164874
ellip,6,1000,float32,CASCADE,14.252996
ellip,6,1000,float32,CASCADE,13.9933
ellip,6,1000,float32,CASCADE,13.89731
ellip,6,1000,float32,CASCADE,13.976221
ellip,6,1000,float32,CASCADE,13.921071
ellip,6,1000,float32,CASCADE,13.923531
ellip,6,1000,float32,CASCADE,13.926853
ellip,6,1000,float32,CASCADE,13.908056
ellip,6,1000,float32,CASCADE,13.966613
ellip,6,1000,float32,CASCADE,13.899737
ellip,6,1000,float32,CASCADE,14.023188
ellip,6,1000,float32,CASCADE,13.909442
ellip,6,1000,float32,CASCADE,13.984596
ellip,6,1000,float32,CASCADE,13.922484
ellip,6,1000,float32,CASCADE,13.934335
ellip,6,1000,float32,CASCADE,13.893177
ellip,6,1000,float32,CASCADE,13.994057
ellip,6,1000,float16,DF1,14.386034
ellip,6,1000,float16,DF1,15.069159
ellip,6,1000,float16,DF1,14.991322
ellip,6,1000,float16,DF1,14.734722
ellip,6,1000,float16,DF1,14.703071
ellip,6,1000,float16,DF1,14.769448
ellip,6,1000,float16,DF1,14.616705
ellip,6,1000,float16,DF1,14.688148
ellip,6,1000,float16,DF1,14.657633
ellip,6,1000,float16,DF1,14.739806
ellip,6,1000,float16,DF1,14.623555
ellip,6,1000,float16,DF1,14.674299
ellip,6,1000,float16,DF1,14.667536
ellip,6,1000,float16,DF1,14.71447
ellip,6,1000,float16,DF1,14.755666
ellip,6,1000,float16,DF1,14.611423
ellip,6,1000,float16,DF1,14.855522
ellip,6,1000,float16,DF1,14.942735
ellip,6,1000,float16,DF1,14.647401
ellip,6,1000,float16,DF1,14.66561
ellip,6,1000,float16,DF2,15.636293
ellip,6,1000,float16,DF2,15.483409
ellip,6,1000,float16,DF2,15.57555
ellip,6,1000,float16,DF2,15.496302
ellip,6,1000,float16,DF2,15.575103
ellip,6,1000,float16,DF2,15.567211
ellip,6,1000,float16,DF2,15.440809
ellip,6,1000,float16,DF2,15.513188
ellip,6,1000,float16,DF2,15.43274
ellip,6,1000,float16,DF2,15.57597
ellip,6,1000,float16,DF2,15.462288
ellip,6,1000,float16,DF2,15.60442
ellip,6,1000,float16,DF2,15.41801
ellip,6,1000,float16,DF2,15.605598
ellip,6,1000,float16,DF2,15.436268
ellip,6,1000,float16,DF2,15.549706
ellip,6,1000,float16,DF2,15.462733
ellip,6,1000,float16,DF2,15.562225
ellip,6,1000,float16,DF2,15.445485
ellip,6,1000,float16,DF2,15.530429
ellip,6,1000,float16,TDF2,9.571095
ellip,6,1000,float16,TDF2,9.548095
ellip,6,1000,float16,TDF2,9.651047
ellip,6,1000,float16,TDF2,9.56997
ellip,6,1000,float16,TDF2,9.542489
ellip,6,1000,float16,TDF2,9.650595
ellip,6,1000,float16,TDF2,9.635176
ellip,6,1000,float16,TDF2,9.766966
ellip,6,1000,float16,TDF2,9.61615
ellip,6,1000,float16,TDF2,9.522663
ellip,6,1000,float16,TDF2,9.5287
ellip,6,1000,float16,TDF2,9.61486
ellip,6,1000,float16,TDF2,9.528403
ellip,6,1000,float16,TDF2,9.559786
ellip,6,1000,float16,TDF2,9.634367
ellip,6,1000,float16,TDF2,9.542559
ellip,6,1000,float16,TDF2,9.521425
ellip,6,1000,float16,TDF2,9.615746
ellip,6,1000,float16,TDF2,9.569888
ellip,6,1000,float16,TDF2,9.552771
ellip,6,1000,float16,CASCADE,14.616938
ellip,6,1000,float16,CASCADE,14.482942
ellip,6,1000,float16,CASCADE,14.525872
ellip,6,1000,float16,CASCADE,14.517449
ellip,6,1000,float16,CASCADE,14.566423
ellip,6,1000,float16,CASCADE,14.46697
ellip,6,1000,float16,CASCADE,14.534571
ellip,6,1000,float16,CASCADE,14.438663
ellip,6,1000,float16,CASCADE,14.532208
ellip,6,1000,float16,CASCADE,14.48958
ellip,6,1000,float16,CASCADE,14.464468
ellip,6,1000,float16,CASCADE,14.514642
ellip,6,1000,float16,CASCADE,14.427811
ellip,6,1000,float16,CASCADE,14.568204
ellip,6,1000,float16,CASCADE,14.497591
ellip,6,1000,float16,CASCADE,14.601632
ellip,6,1000,float16,CASCADE,14.468355
ellip,6,1000,float16,CASCADE,14.610203
ellip,6,1000,float16,CASCADE,14.588995
ellip,6,1000,float16,CASCADE,14.560483
ellip,6,2000,float64,DF1,12.265155
ellip,6,2000,float64,DF1,12.457567
ellip,6,2000,float64,DF1,12.327421
ellip,6,2000,float64,DF1,12.309099
ellip,6,2000,float64,DF1,12.341513
ellip,6,2000,float64,DF1,12.324189
ellip,6,2000,float64,DF1,12.353805
ellip,6,2000,float64,DF1,12.390639
ellip,6,2000,float64,DF1,12.393228
ellip,6,2000,float64,DF1,12.249052
ellip,6,2000,float64,DF1,12.320276
ellip,6,2000,float64,DF1,12.340316
ellip,6,2000,float64,DF1,12.309285
ellip,6,2000,float64,DF1,12.349274
ellip,6,2000,float64,DF1,12.356419
ellip,6,2000,float64,DF1,12.275909
ellip,6,2000,float64,DF1,12.43392
ellip,6,2000,float64,DF1,12.314862
ellip,6,2000,float64,DF1,12.400888
ellip,6,2000,float64,DF1,12.233499
ellip,6,2000,float64,DF2,12.562245
ellip,6,2000,float64,DF2,12.637777
ellip,6,2000,float64,DF2,12.580766
ellip,6,2000,float64,DF2,12.622177
ellip,6,2000,float64,DF2,12.602828
ellip,6,2000,float64,DF2,12.766056
ellip,6,2000,float64,DF2,12.595235
ellip,6,2000,float64,DF2,12.576881
ellip,6,2000,float64,DF2,12.635724
ellip,6,2000,float64,DF2,12.763207
ellip,6,2000,float64,DF2,12.626161
ellip,6,2000,float64,DF2,12.576714
ellip,6,2000,float64,DF2,12.664919
ellip,6,2000,float64,DF2,12.517259
ellip,6,2000,float64,DF2,12.584289
ellip,6,2000,float64,DF2,12.600546
ellip,6,2000,float64,DF2,12.594972
ellip,6,2000,float64,DF2,12.608067
ellip,6,2000,float64,DF2,12.602935
ellip,6,2000,float64,DF2,12.600575
ellip,6,2000,float64,TDF2,7.189267
ellip,6,2000,float64,TDF2,7.235275
ellip,6,2000,float64,TDF2,7.133213
ellip,6,2000,float64,TDF2,7.050075
ellip,6,2000,float64,TDF2,7.102876
ellip,6,2000,float64,TDF2,7.096626
ellip,6,2000,float64,TDF2,7.112138
ellip,6,2000,float64,TDF2,7.057062
ellip,6,2000,float64,TDF2,7.12574
ellip,6,2000,float64,TDF2,7.120309
ellip,6,2000,float64,TDF2,7.025835
ellip,6,2000,float64,TDF2,7.06068
ellip,6,2000,float64,TDF2,7.195146
ellip,6,2000,float64,TDF2,7.029679
ellip,6,2000,float64,TDF2,7.104172
ellip,6,2000,float64,TDF2,7.141666
ellip,6,2000,float64,TDF2,7.14721
ellip,6,2000,float64,TDF2,7.149551
ellip,6,2000,float64,TDF2,7.066914
ellip,6,2000,float64,TDF2,7.100164
ellip,6,2000,float64,CASCADE,10.039646
ellip,6,2000,float64,CASCADE,9.942264
ellip,6,2000,float64,CASCADE,9.874392
ellip,6,2000,float64,CASCADE,10.005721
ellip,6,2000,float64,CASCADE,9.835633
ellip,6,2000,float64,CASCADE,9.938588
ellip,6,2000,float64,CASCADE,10.009774
ellip,6,2000,float64,CASCADE,9.869232
ellip,6,2000,float64,CASCADE,9.865928
ellip,6,2000,float64,CASCADE,9.99423
ellip,6,2000,float64,CASCADE,9.821924
ellip,6,2000,float64,CASCADE,9.892223
ellip,6,2000,float64,CASCADE,9.931371
ellip,6,2000,float64,CASCADE,9.976257
ellip,6,2000,float64,CASCADE,9.864082
ellip,6,2000,float64,CASCADE,9.958271
ellip,6,2000,float64,CASCADE,9.907695
ellip,6,2000,float64,CASCADE,10.091028
ellip,6,2000,float64,CASCADE,10.116736
ellip,6,2000,float64,CASCADE,9.889854
ellip,6,2000,float32,DF1,14.368997
ellip,6,2000,float32,DF1,14.474766
ellip,6,2000,float32,DF1,14.401038
ellip,6,2000,float32,DF1,14.402836
ellip,6,2000,float32,DF1,14.389615
ellip,6,2000,float32,DF1,14.554157
ellip,6,2000,float32,DF1,14.345018
ellip,6,2000,float32,DF1,14.436135
ellip,6,2000,float32,DF1,14.484884
ellip,6,2000,float32,DF1,14.491807
ellip,6,2000,float32,DF1,14.366548
ellip,6,2000,float32,DF1,14.486457
ellip,6,2000,float32,DF1,14.333729
ellip,6,2000,float32,DF1,14.531441
ellip,6,2000,float32,DF1,14.359394
ellip,6,2000,float32,DF1,14.46499
ellip,6,2000,float32,DF1,14.294592
ellip,6,2000,float32,DF1,14.431921
ellip,6,2000,float32,DF1,14.354155
ellip,6,2000,float32,DF1,14.354822
ellip,6,2000,float32,DF2,15.326356
ellip,6,2000,float32,DF2,15.282345
ellip,6,2000,float32,DF2,15.422403
ellip,6,2000,float32,DF2,15.335594
ellip,6,2000,float32,DF2,15.509925
ellip,6,2000,float32,DF2,15.505111
ellip,6,2000,float32,DF2,15.499361
ellip,6,2000,float32,DF2,15.367889
ellip,6,2000,float32,DF2,15.50346
ellip,6,2000,float32,DF2,15.478381
ellip,6,2000,float32,DF2,15.337605
ellip,6,2000,float32,DF2,15.391762
ellip,6,2000,float32,DF2,15.299173
ellip,6,2000,float32,DF2,15.323301
ellip,6,2000,float32,DF2,15.260036
ellip,6,2000,float32,DF2,15.357369
ellip,6,2000,float32,DF2,15.254366
ellip,6,2000,float32,DF2,15.432162
ellip,6,2000,float32,DF2,15.271066
ellip,6,2000,float32,DF2,15.359962
ellip,6,2000,float32,TDF2,9.437601
ellip,6,2000,float32,TDF2,9.514751
ellip,6,2000,float32,TDF2,9.534562
ellip,6,2000,float32,TDF2,9.407998
ellip,6,2000,float32,TDF2,9.434161
ellip,6,2000,float32,TDF2,9.529228
ellip,6,2000,float32,TDF2,9.439478
ellip,6,2000,float32,TDF2,9.411578
ellip,6,2000,float32,TDF2,9.57079
ellip,6,2000,float32,TDF2,9.439816
ellip,6,2000,float32,TDF2,9.409001
ellip,6,2000,float32,TDF2,9.420673
ellip,6,2000,float32,TDF2,9.499949
ellip,6,2000,float32,TDF2,9.447829
ellip,6,2000,float32,TDF2,9.427728
ellip,6,2000,float32,TDF2,9.50504
ellip,6,2000,float32,TDF2,9.422004
ellip,6,2000,float32,TDF2,9.421332
ellip,6,2000,float32,TDF2,9.521943
ellip,6,2000,float32,TDF2,9.418277
ellip,6,2000,float32,CASCADE,14.329742
ellip,6,2000,float32,CASCADE,14.231696
ellip,6,2000,float32,CASCADE,14.137987
ellip,6,2000,float32,CASCADE,14.301235
ellip,6,2000,float32,CASCADE,14.109048
ellip,6,2000,float32,CASCADE,14.19967
ellip,6,2000,float32,CASCADE,14.143423
ellip,6,2000,float32,CASCADE,14.197525
ellip,6,2000,float32,CASCADE,14.158988
ellip,6,2000,float32,CASCADE,14.207725
ellip,6,2000,float32,CASCADE,14.060644
ellip,6,2000,float32,CASCADE,14.175715
ellip,6,2000,float32,CASCADE,14.083053
ellip,6,2000,float32,CASCADE,14.274731
ellip,6,2000,float32,CASCADE,14.099591
ellip,6,2000,float32,CASCADE,14.16761
ellip,6,2000,float32,CASCADE,14.044068
ellip,6,2000,float32,CASCADE,14.134439
ellip,6,2000,float32,CASCADE,14.135606
ellip,6,2000,float32,CASCADE,14.147174
ellip,6,2000,float16,DF1,14.645738
ellip,6,2000,float16,DF1,14.607301
ellip,6,2000,float16,DF1,14.679496
ellip,6,2000,float16,DF1,14.573508
ellip,6,2000,float16,DF1,14.624215
ellip,6,2000,float16,DF1,14.629477
ellip,6,2000,float16,DF1,14.725826
ellip,6,2000,float16,DF1,14.715947
ellip,6,2000,float16,DF1,14.859229
ellip,6,2000,float16,DF1,14.640434
ellip,6,2000,float16,DF1,14.705794
ellip,6,2000,float16,DF1,14.606122
ellip,6,2000,float16,DF1,15.208951
ellip,6,2000,float16,DF1,14.644877
ellip,6,2000,float16,DF1,14.90853
ellip,6,2000,float16,DF1,14.643282
ellip,6,2000,float16,DF1,14.697808
ellip,6,2000,float16,DF1,14.601896
ellip,6,2000,float16,DF1,14.770774
ellip,6,2000,float16,DF1,14.638926
ellip,6,2000,float16,DF2,15.457618
ellip,6,2000,float16,DF2,15.468668
ellip,6,2000,float16,DF2,15.525584
ellip,6,2000,float16,DF2,15.430502
ellip,6,2000,float16,DF2,15.457868
ellip,6,2000,float16,DF2,15.42877
ellip,6,2000,float16,DF2,15.535468
ellip,6,2000,float16,DF2,15.441655
ellip,6,2000,float16,DF2,15.56116
ellip,6,2000,float16,DF2,15.48447
ellip,6,2000,float16,DF2,15.631141
ellip,6,2000,float16,DF2,15.424567
ellip,6,2000,float16,DF2,15.554872
ellip,6,2000,float16,DF2,15.470567
ellip,6,2000,float16,DF2,15.555021
ellip,6,2000,float16,DF2,15.502033
ellip,6,2000,float16,DF2,15.452968
ellip,6,2000,float16,DF2,15.5712
ellip,6,2000,float16,DF2,15.601398
ellip,6,2000,float16,DF2,15.548305
ellip,6,2000,float16,TDF2,9.506666
ellip,6,2000,float16,TDF2,9.496571
ellip,6,2000,float16,TDF2,9.639044
ellip,6,2000,float16,TDF2,9.521564
ellip,6,2000,float16,TDF2,9.510603
ellip,6,2000,float16,TDF2,9.526874
ellip,6,2000,float16,TDF2,9.675266
ellip,6,2000,float16,TDF2,9.512333
ellip,6,2000,float16,TDF2,9.483955
ellip,6,2000,float16,TDF2,9.66061
ellip,6,2000,float16,TDF2,9.448471
ellip,6,2000,float16,TDF2,9.564562
ellip,6,2000,float16,TDF2,9.64475
ellip,6,2000,float16,TDF2,9.520309
ellip,6,2000,float16,TDF2,9.537765
ellip,6,2000,float16,TDF2,9.590863
ellip,6,2000,float16,TDF2,9.490852
ellip,6,2000,float16,TDF2,9.518754
ellip,6,2000,float16,TDF2,9.607989
ellip,6,2000,float16,TDF2,9.502855
ellip,6,2000,float16,CASCADE,14.522645
ellip,6,2000,float16,CASCADE,14.493443
ellip,6,2000,float16,CASCADE,14.421353
ellip,6,2000,float16,CASCADE,14.52477
ellip,6,2000,float16,CASCADE,14.579025
ellip,6,2000,float16,CASCADE,14.469609
ellip,6,2000,float16,CASCADE,14.407443
ellip,6,2000,float16,CASCADE,14.505378
ellip,6,2000,float16,CASCADE,14.473613
ellip,6,2000,float16,CASCADE,14.503388
ellip,6,2000,float16,CASCADE,14.379443
ellip,6,2000,float16,CASCADE,14.665981
ellip,6,2000,float16,CASCADE,14.43925
ellip,6,2000,float16,CASCADE,14.485988
ellip,6,2000,float16,CASCADE,14.386052
ellip,6,2000,float16,CASCADE,14.526832
ellip,6,2000,float16,CASCADE,14.428455
ellip,6,2000,float16,CASCADE,14.600364
ellip,6,2000,float16,CASCADE,14.381491
ellip,6,2000,float16,CASCADE,14.499001
ellip,6,5000,float64,DF1,12.243856
ellip,6,5000,float64,DF1,12.443186
ellip,6,5000,float64,DF1,12.382787
ellip,6,5000,float64,DF1,12.25426
ellip,6,5000,float64,DF1,12.380216
ellip,6,5000,float64,DF1,12.235963
ellip,6,5000,float64,DF1,12.328487
ellip,6,5000,float64,DF1,12.295126
ellip,6,5000,float64,DF1,12.28457
ellip,6,5000,float64,DF1,12.336664
ellip,6,5000,float64,DF1,12.251105
ellip,6,5000,float64,DF1,12.324594
ellip,6,5000,float64,DF1,12.25527
ellip,6,5000,float64,DF1,12.251766
ellip,6,5000,float64,DF1,12.369718
ellip,6,5000,float64,DF1,12.282483
ellip,6,5000,float64,DF1,12.353394
ellip,6,5000,float64,DF1,12.460853
ellip,6,5000,float64,DF1,12.257186
ellip,6,5000,float64,DF1,12.409847
ellip,6,5000,float64,DF2,12.723207
ellip,6,5000,float64,DF2,12.70779
ellip,6,5000,float64,DF2,12.528605
ellip,6,5000,float64,DF2,12.592641
ellip,6,5000,float64,DF2,12.562228
ellip,6,5000,float64,DF2,12.663402
ellip,6,5000,float64,DF2,12.70231
ellip,6,5000,float64,DF2,12.580095
ellip,6,5000,float64,DF2,12.839253
ellip,6,5000,float64,DF2,12.637866
ellip,6,5000,float64,DF2,12.494646
ellip,6,5000,float64,DF2,12.583034
ellip,6,5000,float64,DF2,12.399802
ellip,6,5000,float64,DF2,12.460628
ellip,6,5000,float64,DF2,12.399053
ellip,6,5000,float64,DF2,12.48434
ellip,6,5000,float64,DF2,12.704977
ellip,6,5000,float64,DF2,12.619375
ellip,6,5000,float64,DF2,12.463164
ellip,6,5000,float64,DF2,12.337739
ellip,6,5000,float64,TDF2,6.945077
ellip,6,5000,float64,TDF2,7.064051
ellip,6,5000,float64,TDF2,6.943939
ellip,6,5000,float64,TDF2,6.941347
ellip,6,5000,float64,TDF2,6.939779
ellip,6,5000,float64,TDF2,7.022257
ellip,6,5000,float64,TDF2,6.955458
ellip,6,5000,float64,TDF2,6.936774
ellip,6,5000,float64,TDF2,6.94324
ellip,6,5000,float64,TDF2,6.984096
ellip,6,5000,float64,TDF2,6.953488
ellip,6,5000,float64,TDF2,6.938383
ellip,6,5000,float64,TDF2,6.948626
ellip,6,5000,float64,TDF2,6.952442
ellip,6,5000,float64,TDF2,6.996372
ellip,6,5000,float64,TDF2,6.938323
ellip,6,5000,float64,TDF2,6.943897
ellip,6,5000,float64,TDF2,6.951269
ellip,6,5000,float64,TDF2,7.046774
ellip,6,5000,float64,TDF2,6.943605
ellip,6,5000,float64,CASCADE,9.714519
ellip,6,5000,float64,CASCADE,9.741384
ellip,6,5000,float64,CASCADE,9.800458
ellip,6,5000,float64,CASCADE,9.713639
ellip,6,5000,float64,CASCADE,9.679829
ellip,6,5000,float64,CASCADE,9.798436
ellip,6,5000,float64,CASCADE,9.72888
ellip,6,5000,float64,CASCADE,9.785993
ellip,6,5000,float64,CASCADE,9.909624
ellip,6,5000,float64,CASCADE,9.92785
ellip,6,5000,float64,CASCADE,9.841678
ellip,6,5000,float64,CASCADE,9.973695
ellip,6,5000,float64,CASCADE,9.879913
ellip,6,5000,float64,CASCADE,9.863437
ellip,6,5000,float64,CASCADE,10.019464
ellip,6,5000,float64,CASCADE,9.885909
ellip,6,5000,float64,CASCADE,9.893571
ellip,6,5000,float64,CASCADE,10.007591
ellip,6,5000,float64,CASCADE,9.888396
ellip,6,5000,float64,CASCADE,9.931947
ellip,6,5000,float32,DF1,14.45209
ellip,6,5000,float32,DF1,14.331111
ellip,6,5000,float32,DF1,14.446849
ellip,6,5000,float32,DF1,14.320755
ellip,6,5000,float32,DF1,14.445353
ellip,6,5000,float32,DF1,14.346356
ellip,6,5000,float32,DF1,14.557271
ellip,6,5000,float32,DF1,14.37676
ellip,6,5000,float32,DF1,14.490325
ellip,6,5000,float32,DF1,14.331089
ellip,6,5000,float32,DF1,14.428131
ellip,6,5000,float32,DF1,14.344505
ellip,6,5000,float32,DF1,14.382412
ellip,6,5000,float32,DF1,14.357564
ellip,6,5000,float32,DF1,14.444197
ellip,6,5000,float32,DF1,14.377996
ellip,6,5000,float32,DF1,14.427133
ellip,6,5000,float32,DF1,14.426957
ellip,6,5000,float32,DF1,14.499008
ellip,6,5000,float32,DF1,14.380306
ellip,6,5000,float32,DF2,15.286411
ellip,6,5000,float32,DF2,15.221596
ellip,6,5000,float32,DF2,15.593004
ellip,6,5000,float32,DF2,15.215686
ellip,6,5000,float32,DF2,15.153984
ellip,6,5000,float32,DF2,15.089927
ellip,6,5000,float32,DF2,15.199451
ellip,6,5000,float32,DF2,15.06119
ellip,6,5000,float32,DF2,15.133458
ellip,6,5000,float32,DF2,15.597608
ellip,6,5000,float32,DF2,15.181594
ellip,6,5000,float32,DF2,15.093258
ellip,6,5000,float32,DF2,15.172724
ellip,6,5000,float32,DF2,15.072064
ellip,6,5000,float32,DF2,15.142411
ellip,6,5000,float32,DF2,15.087644
ellip,6,5000,float32,DF2,15.119697
ellip,6,5000,float32,DF2,15.25539
ellip,6,5000,float32,DF2,15.154255
ellip,6,5000,float32,DF2,15.080813
ellip,6,5000,float32,TDF2,9.318977
ellip,6,5000,float32,TDF2,9.422081
ellip,6,5000,float32,TDF2,9.338538
ellip,6,5000,float32,TDF2,9.309795
ellip,6,5000,float32,TDF2,9.564264
ellip,6,5000,float32,TDF2,9.46727
ellip,6,5000,float32,TDF2,9.39473
ellip,6,5000,float32,TDF2,9.493128
ellip,6,5000,float32,TDF2,9.449933
ellip,6,5000,float32,TDF2,9.452657
ellip,6,5000,float32,TDF2,9.577527
ellip,6,5000,float32,TDF2,9.447774
ellip,6,5000,float32,TDF2,9.426664
ellip,6,5000,float32,TDF2,9.502146
ellip,6,5000,float32,TDF2,9.529188
ellip,6,5000,float32,TDF2,9.415706
ellip,6,5000,float32,TDF2,9.463192
ellip,6,5000,float32,TDF2,9.524716
ellip,6,5000,float32,TDF2,9.430099
ellip,6,5000,float32,TDF2,9.438064
ellip,6,5000,float32,CASCADE,14.15671
ellip,6,5000,float32,CASCADE,14.092722
ellip,6,5000,float32,CASCADE,14.148081
ellip,6,5000,float32,CASCADE,14.051973
ellip,6,5000,float32,CASCADE,14.207383
ellip,6,5000,float32,CASCADE,14.077043
ellip,6,5000,float32,CASCADE,14.18612
ellip,6,5000,float32,CASCADE,14.052352
ellip,6,5000,float32,CASCADE,14.120932
ellip,6,5000,float32,CASCADE,14.064576
ellip,6,5000,float32,CASCADE,14.133524
ellip,6,5000,float32,CASCADE,14.181827
ellip,6,5000,float32,CASCADE,14.183394
ellip,6,5000,float32,CASCADE,14.032619
ellip,6,5000,float32,CASCADE,14.168572
ellip,6,5000,float32,CASCADE,14.124444
ellip,6,5000,float32,CASCADE,14.069256
ellip,6,5000,float32,CASCADE,14.306908
ellip,6,5000,float32,CASCADE,14.067533
ellip,6,5000,float32,CASCADE,14.11778
ellip,6,5000,float16,DF1,14.615536
ellip,6,5000,float16,DF1,14.685889
ellip,6,5000,float16,DF1,14.558037
ellip,6,5000,float16,DF1,14.658756
ellip,6,5000,float16,DF1,14.598613
ellip,6,5000,float16,DF1,14.657247
ellip,6,5000,float16,DF1,14.576221
ellip,6,5000,float16,DF1,14.921758
ellip,6,5000,float16,DF1,14.561453
ellip,6,5000,float16,DF1,14.694265
ellip,6,5000,float16,DF1,14.606394
ellip,6,5000,float16,DF1,14.647594
ellip,6,5000,float16,DF1,14.520467
ellip,6,5000,float16,DF1,14.661269
ellip,6,5000,float16,DF1,14.548091
ellip,6,5000,float16,DF1,14.710201
ellip,6,5000,float16,DF1,14.544783
ellip,6,5000,float16,DF1,14.661101
ellip,6,5000,float16,DF1,14.528145
ellip,6,5000,float16,DF1,14.679654
ellip,6,5000,float16,DF2,15.367607
ellip,6,5000,float16,DF2,15.50775
ellip,6,5000,float16,DF2,15.396555
ellip,6,5000,float16,DF2,15.445651
ellip,6,5000,float16,DF2,15.37381
ellip,6,5000,float16,DF2,15.416997
ellip,6,5000,float16,DF2,15.373092
ellip,6,5000,float16,DF2,15.502707
ellip,6,5000,float16,DF2,15.352429
ellip,6,5000,float16,DF2,15.448274
ellip,6,5000,float16,DF2,15.35384
ellip,6,5000,float16,DF2,15.469307
ellip,6,5000,float16,DF2,15.401088
ellip,6,5000,float16,DF2,15.413305
ellip,6,5000,float16,DF2,15.809944
ellip,6,5000,float16,DF2,15.517856
ellip,6,5000,float16,DF2,15.349442
ellip,6,5000,float16,DF2,15.483569
ellip,6,5000,float16,DF2,15.364151
ellip,6,5000,float16,DF2,15.580461
ellip,6,5000,float16,TDF2,9.695632
ellip,6,5000,float16,TDF2,9.538819
ellip,6,5000,float16,TDF2,9.519977
ellip,6,5000,float16,TDF2,9.471857
ellip,6,5000,float16,TDF2,9.523357
ellip,6,5000,float16,TDF2,9.597981
ellip,6,5000,float16,TDF2,9.48153
ellip,6,5000,float16,TDF2,9.473474
ellip,6,5000,float16,TDF2,9.540474
ellip,6,5000,float16,TDF2,9.530203
ellip,6,5000,float16,TDF2,9.430627
ellip,6,5000,float16,TDF2,9.565496
ellip,6,5000,float16,TDF2,9.495087
ellip,6,5000,float16,TDF2,9.478495
ellip,6,5000,float16,TDF2,9.599376
ellip,6,5000,float16,TDF2,9.51882
ellip,6,5000,float16,TDF2,9.533156
ellip,6,5000,float16,TDF2,9.548121
ellip,6,5000,float16,TDF2,9.495019
ellip,6,5000,float16,TDF2,9.461936
ellip,6,5000,float16,CASCADE,14.705188
ellip,6,5000,float16,CASCADE,14.31626
ellip,6,5000,float16,CASCADE,14.587091
ellip,6,5000,float16,CASCADE,14.797338
ellip,6,5000,float16,CASCADE,14.771257
ellip,6,5000,float16,CASCADE,14.375375
ellip,6,5000,float16,CASCADE,14.31715
ellip,6,5000,float16,CASCADE,14.227737
ellip,6,5000,float16,CASCADE,14.333185
ellip,6,5000,float16,CASCADE,14.474151
ellip,6,5000,float16,CASCADE,14.310517
ellip,6,5000,float16,CASCADE,14.25654
ellip,6,5000,float16,CASCADE,14.250979
ellip,6,5000,float16,CASCADE,14.298834
ellip,6,5000,float16,CASCADE,14.303702
